"COMID","Code","Sample_ID","Year","Q05","Q25","Q50","Q75","Q95","Mean","Exceed_15"
23531915,"BL","BL-2009",2009,0.668837080110373,2.08165783845219,4.77151444641963,11.6619466418736,15.3780946647849,6.51825225753841,22
23531915,"BL","BL-2010",2010,0.737763868769296,1.83516959437516,4.51703598372623,10.2792607814856,15.0029637415281,5.98339447040549,19
23531915,"BL","BL-2011",2011,0.639741133215691,1.64252195446647,4.09521375748685,10.5646585430963,15.0252552990443,6.08014217383563,21
23531915,"BL","BL-2012",2012,0.651416007753063,1.55981572044545,5.19958892174894,11.7766732839148,16.1268626400723,6.55996558206371,48
23531915,"BL","BL-2013",2013,0.685595809264628,1.83179572916628,5.02365770941807,11.7285190402048,16.2137804550109,6.83749064828299,60
23531915,"BL","BL-2014",2014,0.598707843288207,1.95833501361186,4.85218779201516,10.9677102350772,15.8836353704099,6.4125054604592,37
23531915,"BL","BL-2015",2015,1.05299051827569,2.32770757101258,5.93904469010805,12.3092225645349,15.9129851097,7.27447818693554,38
23531915,"BL","BL-2016",2016,0.814684644751056,2.10947774419532,5.93443720362608,11.1519105179786,15.4582946170812,6.90198431914046,24
23531915,"BL","BL-2017",2017,0.444797125466918,1.96972135583006,5.26837783702014,10.0468873511694,15.9442265671572,6.6235972266578,50
23531915,"BL","BL-2018",2018,1.00937086690411,1.74484774484093,4.7052952986089,11.0954042236911,16.115094331881,6.49479543450996,39
23531915,"BL","BL-2019",2019,0.72284478229922,1.47353551828633,4.98974007054326,10.8903338757922,15.2601819187697,6.40777952063384,29
23531915,"BL","BL-2020",2020,0.628914522165706,1.66978716025887,4.26987808130268,11.0355274110493,15.5181299168011,6.26571777832348,28
23531915,"BL","BL-2021",2021,0.588453277933822,1.49527549026869,5.41985019756205,12.6298818865999,16.9058159237142,7.03459434266329,54
23531915,"BL","BL-2022",2022,NA,NA,NA,NA,NA,NA,NA
23531915,"BL","BL-2023",2023,NA,NA,NA,NA,NA,NA,NA
23531915,"BL","BL-2024",2024,NA,NA,NA,NA,NA,NA,NA
23531915,"BL","BL-1998",1998,0.792248012912453,1.5830061173532,4.36153773911788,9.46968641989772,15.7068390262344,6.24814344409706,37
23531915,"BL","BL-1994",1994,0.597599271105335,1.5836587798478,5.5244213985095,11.5674921852529,15.6220045237804,6.69339292735215,33
23531915,"BL","BL-1995",1995,0.791972014970413,1.79765658194119,4.66384793157327,9.20580364959705,14.0848034057053,5.86579708256942,2
23531915,"BL","BL-1992",1992,0.647730954289917,1.82585440155257,5.47227872707794,10.6945145777444,15.1779408132348,6.66904951710029,22
23531915,"BL","BL-1993",1993,0.467969084447815,1.53780061837443,4.82116464305899,9.46267877983185,12.8015441137531,5.72532632527587,0
23531915,"BL","BL-1996",1996,0.59256285955006,1.98673843815797,4.40629035307176,8.04525420045309,14.3462282807109,5.69287141282335,8
23531915,"BL","BL-1997",1997,0.466365577944524,1.44590185008527,4.33154512323766,9.88080094435551,14.0494257108726,5.77465035946525,2
23532105,"BU","BU-2011",2011,0,0.59426632625223,2.26910468751574,8.10770594123651,11.6920333291424,4.21923981880511,0
23532105,"BU","BU-2012",2012,0,0.4234174773348,3.19665301283817,8.76516122606281,12.5717721591677,4.55718185892376,0
23532105,"BU","BU-2015",2015,0,0.829714128718063,3.89420871792376,9.81775060696356,12.4024964854894,5.18435708453943,0
23532105,"BU","BU-2016",2016,0,0.870795701630933,3.7665916653949,8.35193653511555,11.8716098166927,4.85001978332418,0
23532105,"BU","BU-2013",2013,0,0.56954483942994,3.04090353989035,9.41638486209476,12.5344937972929,4.79804353495947,0
23532105,"BU","BU-2014",2014,0,0.759029521109332,3.16107843728616,8.50599911630159,12.5018366033868,4.53819674948065,0
23532105,"BU","BU-2010",2010,0,0.653061634650415,2.72406143800474,7.68190452674957,11.8009061046492,4.152250007918,0
23532105,"BU","BU-2024",2024,NA,NA,NA,NA,NA,NA,NA
23532105,"BU","BU-1998",1998,0,0.392366847545162,2.59531207451931,7.32528130242827,12.4421705999882,4.37916993576842,0
23532105,"BU","BU-1999",1999,0,0.582221075940557,2.92452574956689,7.29105176622111,11.6616324984954,3.96869676272238,0
23532105,"BU","BU-2000",2000,0,0.696045336265226,3.46395291966938,7.71982819638343,12.0409477217288,4.53012982891816,0
23532105,"BU","BU-2001",2001,0,0.39652576616581,3.10204499232057,9.44463789849417,12.4033034159382,4.74991697776786,0
23532105,"BU","BU-2002",2002,0,0.678428694366921,3.18097306949594,8.45755457887583,12.0294355745479,4.65150340363616,0
23532105,"BU","BU-2003",2003,0,0.766821654725961,3.02452771599844,8.53882587484533,12.6297931839522,4.61627294002135,0
23532105,"BU","BU-2004",2004,0,0.504100306558044,3.61456124861826,8.2614061744975,12.2948558069951,4.66957279569547,0
23532105,"BU","BU-1992",1992,0,0.750865085721998,3.43157871625441,8.46961327848118,11.8759655169504,4.77985979492466,0
23532105,"BU","BU-1993",1993,0,0.666054292848176,3.03942889414642,7.0663603557181,10.1524168473479,3.94787416739484,0
23532105,"BU","BU-1994",1994,0,0.580000444832714,3.65277606624775,8.67480696436675,12.2381325749914,4.78221645168338,0
23532105,"BU","BU-1995",1995,0,0.72363610662151,2.92484729678589,6.67143519012173,10.9506748010113,4.05483679573433,0
23532105,"BU","BU-1996",1996,0,0.850753214198267,2.77395993706549,5.94641884637302,11.24347519032,3.95479979512629,0
23532105,"BU","BU-1997",1997,0,0.402395870452082,2.44032701890297,7.43715021243737,11.2352548853581,4.04228498852008,0
23532105,"BU","BU-2006",2006,0,0.756974892503573,3.37219596917305,8.65122141924049,12.3678056951135,4.64427399082659,0
23532105,"BU","BU-2007",2007,0,0.584742660974448,3.3548672417423,9.3496143823008,13.1610695129839,5.06373439725957,0
23532105,"BU","BU-2017",2017,0,0.654607004418823,3.46282402281797,7.70976598319043,12.4713446450369,4.68820401525849,0
23532105,"BU","BU-2005",2005,0,0.863518322300543,3.1363929617178,7.6280465971934,12.1793997665106,4.68231460944185,0
23532105,"BU","BU-2023",2023,NA,NA,NA,NA,NA,NA,NA
23532105,"BU","BU-2019",2019,0,0.440591849682231,3.12370758596477,8.20887124017688,12.0771851553138,4.49083423651093,0
23532105,"BU","BU-2008",2008,0,0.596857596109117,2.93276225438101,7.31826406152275,11.8564132953951,4.23961954110533,0
23532105,"BU","BU-2009",2009,0,0.815876221752881,3.12659132754741,8.97848928504355,12.059081802693,4.69255246032175,0
23532105,"BU","BU-2018",2018,0,0.527964912704249,2.97073041278037,8.77717405729264,12.5896438387603,4.56519179381386,0
23532105,"BU","BU-2020",2020,0,0.539164752315275,2.57767975662783,8.53685655536982,12.1372817187153,4.36479850302784,0
23532105,"BU","BU-2021",2021,0,0.414865831325721,3.20160722846538,9.58847084859542,13.1064792417003,4.9193027731159,0
23532105,"BU","BU-2022",2022,NA,NA,NA,NA,NA,NA,NA
23532249,"RU","RU-1997",1997,0.781004323132748,1.59852095336164,4.08946137115042,9.38451464846659,13.1092249342585,5.63614642824831,0
23532249,"RU","RU-1994",1994,0.804088237104015,1.74064249472414,5.54455607256445,10.7628776738267,14.2610844026663,6.57309633706037,10
23532249,"RU","RU-1995",1995,1.01706095271041,1.85623521423954,4.68295451585802,9.42011855544889,12.9839840268442,5.74671691987025,0
23532249,"RU","RU-1996",1996,0.818985262572639,2.02069281346157,4.36988813844338,8.76577690268632,13.2950327608134,5.56712733628788,0
23532249,"RU","RU-1998",1998,0.826990987499902,1.6976751393686,4.32130036269878,9.37956315398169,14.4634844929854,6.0505652365959,0
23532249,"RU","RU-2023",2023,NA,NA,NA,NA,NA,NA,NA
23532249,"RU","RU-2024",2024,NA,NA,NA,NA,NA,NA,NA
23532249,"RU","RU-2013",2013,0.902134956675652,1.89064130633114,5.32272577041576,11.7301842417723,15.0138522712561,6.68140883663068,19
23532249,"RU","RU-2022",2022,NA,NA,NA,NA,NA,NA,NA
23532249,"RU","RU-1993",1993,0.948637203614762,1.67052712040107,4.90653215069132,9.29569746177831,12.0786568199176,5.6718086254984,0
23532249,"RU","RU-2006",2006,1.02581730334124,1.96756760306146,5.31060873717052,11.2007782409815,14.4673779549171,6.44640895625331,12
23532249,"RU","RU-2007",2007,0.852002647039954,1.91180772606983,5.37979748346013,11.3060663792265,15.4851273335931,6.80864697650832,29
23532249,"RU","RU-2008",2008,0.845871078275254,1.87591008021642,4.59744203318045,9.89942200766454,14.0379739852956,5.90102660847844,0
23532249,"RU","RU-2009",2009,0.95275471678328,2.075054848421,4.91837859300443,10.8229726991462,14.0726118849237,6.30756939889144,2
23532249,"RU","RU-2010",2010,0.852193075189794,1.8578977368984,4.4042082536862,9.70839181655657,14.0825661077159,5.91788300136602,0
23532249,"RU","RU-2011",2011,0.877991578859876,1.74858770515978,4.12574204221171,10.3420907618975,13.9379735754564,5.94362039126874,0
23532249,"RU","RU-1999",1999,0.916473043456231,1.8445260402005,4.67905651317661,9.8172139977224,13.6727768491415,5.70573560397049,0
23532249,"RU","RU-2000",2000,0.900194522703199,1.98886409705269,5.94410506103673,10.3220890880204,14.2067051196399,6.47336273006921,9
23532249,"RU","RU-1992",1992,0.814759093275694,1.83455658925606,5.97900859783801,10.5079866596852,13.8607393277788,6.48798076681108,1
23532249,"RU","RU-2018",2018,1.0309065880594,1.7068650868554,4.63258622698496,10.8064242705506,14.7685861214595,6.27571110482033,7
23532249,"RU","RU-2019",2019,0.783372220398423,1.60890159440645,5.0926702296186,10.8391336155998,14.257616453485,6.28952021628835,4
23532249,"RU","RU-2020",2020,0.764327225039621,1.77413287845533,4.33692385907664,11.0778803284046,14.4641032369798,6.3232854479211,9
23532249,"RU","RU-2021",2021,0.662442487307516,1.58113476970063,5.57331896585174,12.0917550240177,15.5909118001061,6.85987820465653,42
23532249,"RU","RU-2001",2001,0.62263950560694,1.56850154726769,4.92248248635146,11.4125840373173,14.7386631251109,6.59756787869166,11
23532249,"RU","RU-2002",2002,0.802537000520821,1.75735481714444,5.15835039098169,11.1535217660661,14.3460028974858,6.49664354462471,14
23532249,"RU","RU-2012",2012,0.748270011235063,1.66772690513372,5.32461438780519,10.997984533673,14.8723459843259,6.41964611867651,13
23532249,"RU","RU-2004",2004,0.89549495281646,1.77273949401095,6.29200482124798,10.4263926346952,14.3010597094695,6.56296907633713,0
23532249,"RU","RU-2005",2005,0.918077205593897,2.14534052325246,5.64479533420764,10.4212209978895,14.5872338654096,6.54183242735183,10
23532249,"RU","RU-2017",2017,0.906664098863431,2.00639643371425,5.27182152297654,10.5729013704528,14.7530431517012,6.42508358965341,10
23532249,"RU","RU-2003",2003,0.974227786270131,2.03278269215965,4.77658129735982,10.7192584574408,15.096500803823,6.41332122346359,20
23532249,"RU","RU-2015",2015,1.06733486885877,2.39959681295602,6.02526665675883,12.0012780677687,14.9895789403643,7.07074998407259,19
23532249,"RU","RU-2016",2016,0.926090999337628,2.16044754253315,6.46166385815941,10.6733048345477,14.316310557107,6.81454495675292,6
23532249,"RU","RU-2014",2014,0.963422718866483,2.12190024250239,5.07038562278264,10.8691067007526,14.704993086634,6.33270540312851,7
23532519,"CA","CA-2019",2019,0,1.09027161988946,5.15901343278232,10.7226209952531,15.2942478325984,6.26020106789487,26
23532519,"CA","CA-2020",2020,0,1.16860903561578,4.1812576497978,10.5305916634504,15.0969615673896,6.09182609785651,22
23532519,"CA","CA-2022",2022,NA,NA,NA,NA,NA,NA,NA
23532519,"CA","CA-2023",2023,NA,NA,NA,NA,NA,NA,NA
23532519,"CA","CA-2005",2005,0.247760924363955,1.69962164798108,5.28296906910325,9.94332050687277,15.2093982011884,6.28555812831079,26
23532519,"CA","CA-2021",2021,0,1.00384891255875,5.57201026961025,12.686600705874,16.462827550533,6.88631857264324,55
23532519,"CA","CA-1993",1993,0,0.931629546453922,4.83928360402637,9.52432998026665,12.6716500482527,5.52228721202953,0
23532519,"CA","CA-1994",1994,0,1.06526821894897,5.58003879512971,11.4914659097353,15.3131968390034,6.65032485128972,30
23532519,"CA","CA-1995",1995,0.255305573096111,1.27846814468306,4.26022036570406,8.81947900356703,13.8096062820679,5.56670678570346,2
23532519,"CA","CA-1992",1992,0.0152335342742954,1.309083731915,6.15475826754181,10.8196840639946,14.76130172673,6.47345607005276,15
23532519,"CA","CA-2006",2006,0.270694280386691,1.27293927445003,5.40068677811157,10.776417310232,15.2296050031871,6.31513867853746,23
23532519,"CA","CA-2003",2003,0.284608560776864,1.46072801995822,4.78499469171396,10.8555665784582,16.4301362158852,6.32274647059107,41
23532519,"CA","CA-2004",2004,0.0826061144107415,1.31396282415742,6.69405300624225,10.441239274608,15.1026822247254,6.52489467476568,23
23532519,"CA","CA-2018",2018,0.327963194816193,1.17974335909922,4.99930569913655,10.9543616936455,15.8609362213893,6.28505519606608,34
23532519,"CA","CA-2024",2024,NA,NA,NA,NA,NA,NA,NA
23532519,"CA","CA-2007",2007,0,1.47522936284504,5.37780703353529,11.5117278424496,16.4753555362024,6.71213991207162,41
23532519,"CA","CA-2008",2008,0,1.3798933967135,4.55131451743401,10.1673542660516,14.7317019683858,5.766374291294,11
23532519,"CA","CA-2009",2009,0.00520008888905933,1.65289290534925,4.80576885941784,10.9370034461957,14.8724754168294,6.12378181156232,15
23532519,"CA","CA-1999",1999,0.246273747033877,1.2971192027023,4.6668294204057,10.2204537281117,14.5267293733883,5.68126119827516,4
